Dir                  aB                  eB                  iB                  aC                  eC                  iC                 gB                  nB                  mB                  gC                  nC                  mC
  6  27.469137497083576 0.11090157897947811                 0.0  383.93133548140332 0.48252391127743038  11.957074601019697  80.247631921766654  3.4751700880120584  1.2074499338086442   335.5539174386804  2.7846718925942948  243.03975124223857 
  6  25.520610827028758 0.28929219024075065                 0.0  317.75446957948594 0.022269477423819267  12.295592369944288  211.99480495118314  33.487087258497745  243.18705975298317  100.55873181795103  135.56278484571703  288.17609729128662 
  6   26.32023036551448 0.15469966401113616                 0.0  571.86441696935265  0.7472979705040893  66.811837219822792  274.73745946416096  179.42597577275754   349.4870045323824  246.30687951399753  272.07346919807725  243.64714574415677 
  6  26.642613114583447   0.303626988461904                 0.0  56.893655323015679 0.10316129927978812  15.643132932852009  119.04972083467169  13.810367937380509  18.750078353092828  302.75315131711568   83.40168079442833  48.755029684930491 
  6   26.76593098330671 0.47827336586323627                 0.0  384.59751355835527 0.18692762999653811  12.152276820421498  355.48024121724779  218.23333306146455   15.53300359306113  103.50777699936624  314.06659764595219  338.21406110048207 
  6  26.368515842095508 0.20202429917486467                 0.0  798.34301085646973 0.66358718893824453   35.13145115554056  307.08180974831231  222.95202735915277  283.55935242316576  247.35111462896919  7.1451736440773228  300.00106258102687 
  6  24.253766081063603  0.4412348851242881                 0.0  264.75126219589134 0.15157121948783639  63.000722646280728  83.092065142552741  1.8119430577712681  236.19608578380064  255.14518583142276  331.91611674864498  301.29221950360284 
  6  25.326103898925172 0.043602963890134662                 0.0  299.15508168455881 0.63416575077494364  142.51347044528683  319.28573378145404  332.41350284878513  290.61465017913702  233.31096722957199  199.45548573824851  276.72035715855338 
  6  23.447049837035372 0.17913983552199347                 0.0  304.55179654337786  0.4756980544131586   63.71736680103988  256.29258440137824  205.94934039984233  36.818859542400531  60.672302938544362  63.412992842909084  96.878029464345019 
  6  24.359442934013629 0.27762201949368404                 0.0  858.27771283189611 0.64267123688081162  53.927129042157048  75.867077776033511  353.84561143175932   105.2117629848665  144.98325396663321   201.0666944834939  75.518567272699386 
  6  27.224759927202133 0.18598691263891043                 0.0  411.85015131062841 0.48375533988643404  177.99372048060516  290.85933583605481 0.46040226599980638  240.98546704987217   295.9284409103164  59.745866399906454  260.54893129907043 
  6  26.223606643206704 0.11801525289859718                 0.0  72.730306740352773 0.21212991083378582  147.78072398294842  279.39453758344945   202.5569782854007  160.87189287664825  26.056519336745364  283.04733055705816  85.084425980739653 
  6  24.671364133179306 0.16753435295301616                 0.0  393.59372598005643 0.45931217773632904  77.258380389691297  29.924893932492466  209.01293217356644  242.30222707148917  239.18832710954644  135.17450406971767  31.820528590053673 
  7  26.268806413555549 0.10818491666482018                 0.0  132.75218332889295 0.11393390340083104  94.614186703349759  70.487833214033799  224.76764761039618  257.67213625743653  73.268609838953793  81.027077176287207  233.08912950664657 
  7  24.064271078807398 0.40074530163879263                 0.0  538.70519454516977 0.60411875667106041  173.97241813035379   181.6339614192263  231.04514049568044  337.82672902454834   270.7750245070676  264.28483393596514   151.0820503845413 
  7   24.28738341542654 0.34901038881032109                 0.0  460.03943628170111 0.37235453609027735  122.93588819880733  222.50285005163522  248.62845097820684  248.83742914892935  120.94329149219674  180.15624498148065  99.235956961183717 
  7  25.804852202148687  0.4569424595983127                 0.0  387.00844128719399 0.49785948999764185  27.091514448540789  323.72457629776818  206.29510931642852  122.07749485501076  41.619706944797372  268.34208629575744  77.845513290130782 
  7  27.676201388343344   0.347805692617836                 0.0  343.53159918716068 0.052052108464921587  44.297776797027154  327.75246046592554   86.49282259157026  84.177878620567682  149.09333318866729  204.46848590482955  337.96184849967585 
  7  24.846810611266285 0.48015577370115564                 0.0  361.82621701265509 0.097333284155147554   109.6973242563859  122.96955314778869  160.30417248190651  286.89059637356547  314.61720156380972  155.99766142199391  74.758592231155944 
  7  26.442331022488936 0.47042830486482134                 0.0  425.69505136483042 0.25169828351157764   72.24602072030774  209.79009905889009  251.22033530894072  25.420756583694718  95.375785105736028   125.1413274141665  346.80813326060894 
  7  26.295597041474117 0.37692052367277101                 0.0  207.03490590898306 0.20607567682344416  50.037831131582479  67.936948408234173  23.171560259700993  36.124665665676389  10.356824774923577   52.59299169219198  4.2124493590223677 
  7  23.488137248825417 0.38480263828655226                 0.0   143.6764452673147 0.34282066657507948  6.3618829155496766   47.48245016887541  73.790136501106531  66.003983324486782  146.73854390392546  141.55444850654533  62.904312810072554 
  7  25.721558712316568 0.29431031560101634                 0.0  156.85548188150653 0.39138657518105702  14.861515708424719  185.71520547027549  133.34930074536246  122.29237062966855  281.75055441515184  229.68669273468026   147.6710972006689 
  7  25.813511281238345 0.38632055556318023                 0.0  651.91325995843056 0.74620476929311996  8.0532270834268616  101.80384782461574   265.5429014520347  288.38666804361503  315.36095690834742   22.90797776484396  97.228541871510686 
  7  27.366848870367324 0.12641672781864113                 0.0  192.26298212032077 0.064001956244185421  120.78393621036258  82.023917517098837  52.079690331311888  326.03475295546514  186.49694877436687  126.29075472857681  262.07403483420973 
  7  27.215618484958547 0.20566933458145967                 0.0  128.73395264180283 0.26682031033147091  35.635044723517431   7.187113933795799  353.42450329549803  332.34941329848402  328.14536037667307  254.12080696286742  279.39371526039105 
  7   25.73427088880738 0.45714386997820883                 0.0  212.74716805145567 0.19201489472964067  61.507318885015025  153.25179750551132   244.0028278255773  153.35927083083908  46.331818810686343  142.09002708631863  176.63192062900438 
  7  26.972230556442145 0.22410047046142309                 0.0   438.1375287911477 0.34979778461067129  93.199547838834334  70.383216009695431  210.65615140384764  254.67156044204478  107.07924002510278  67.173736243473684  7.3540142871438841 
  7   25.27675394016563 0.34363637338904879                 0.0  389.62072089668862 0.22506098098034122   170.3858799070145  259.33481062971617  276.59087772970236   21.45478795810023  249.58150244630701  17.008650809739294  190.15019463207989 
  7  27.016031107451727 0.47371506308750116                 0.0  970.60289432154445 0.61211409436027264  56.339321754865495   91.80805909187832   268.8736737210894   115.3273441423721  35.807107248875305  220.50484636323375  266.54619999267032 
  7  25.611151212911885 0.42885006317802304                 0.0  86.453976993127469 0.13503225815252112  125.41578119585201  325.88804882029461  285.28799850933547  309.59244476504296  223.27429562872658  92.020095618850476  127.79901662510352 
  7  26.527155462105839 0.48882005247120219                 0.0  603.52151197613978 0.38599267479344346  111.03876627474976  14.309891209601492  304.68237245340561  191.45885115665536  149.19448838648495  105.61753324409567  36.863111275122044 
  7  24.992575409000452 0.34428444876637709                 0.0  452.26443943009986 0.26361896082615527  101.34062207644686  62.022735837587589  232.67615655285081  122.93924512470745   173.1573666424058  99.505994277329663  268.64314610622017 
  7  25.346799482375037 0.018275095739745985                 0.0  354.60079161947823 0.40902794455657115  172.21696100879899  59.165591493197773  208.66379967104362  126.05592340283506  40.684345265313759  264.40975705304982  69.164016063465269 
  7  26.412065212236822  0.5011486625236804                 0.0  442.03048889843541 0.27365790763591974  114.48664557328759  10.569437298723848  339.21973594499372 0.64677455037059683  26.837600385532486  107.16825563592067  54.074447491847231 
  7  24.112854388137215 0.48904447655196354                 0.0  123.17100425859465  0.1773898554578866   116.3595400082497  194.13982512061159  124.62920582020372  75.068455429237858  210.70231196226328  24.896336794915705  105.70893478836626 
  7  26.491993217328311 0.51521912743473608                 0.0  541.16387625652999 0.69557792840348698  100.12163893875156  263.49279354125895  313.87055797570235  263.46419331377632  248.78573644206361  116.96210749284336  127.10466951636103 
  7  26.402949970186256 0.28765870635272917                 0.0  379.82920284191715 0.27219561267785486  94.212314919426277  345.87592521191061  314.98506641758036  182.42396755570644  151.41700705202703  22.711036804394634  296.56660932415673 
  7  23.976008894864304 0.42771239556733942                 0.0  211.82661260252848 0.0022746431866442207  133.18223613081625  283.36304648522116  7.8102187580790172  123.96378558644709  151.85608046068432  306.81400628388116  210.17850981857015 
  7  25.738778687344045 0.069702170989954904                 0.0  343.23359474309098 0.48479530592260928  179.71053742388358  34.639146396413942  48.459889573134191  129.67339244832516  212.39043530783346    219.597168759581  101.23865706643318 
  7  23.948214744228171 0.09408192035438287                 0.0  44.887688248367546 0.21779959598112872  58.774140932681512  339.53323694977263  164.04388279849366   90.13814220574433   134.5114468712797  155.01452980784487  144.63970081158809 
  8   27.01469362215035 0.15539217152082221                 0.0  167.57776123374151 0.007948211093631502  39.843963493456926  147.05504117434594  10.191671722885051  216.82269254615781  249.10275976406712  96.464144540585124  226.68712663412481 
  8  23.469833929846953 0.48680859214085398                 0.0  508.40442456947846 0.65045670084633611  86.707837332489476  149.93263611161944  156.51660314618971  94.118946231638887  53.334856205293704  224.39341564892433  8.1535707655691425 
  8  25.482037374868664  0.3461180066443908                 0.0  734.38567751466985 0.64087296907623059   14.22841456595463  86.133921728461601  124.27063359685567  297.99111994725502  271.81252527189844  274.23372043243472  246.33888404285847 
  8  26.848098708395092 0.30070283471909043                 0.0  362.11779255317168 0.30666059999672274  58.090588481995518  244.36972889663491  213.87908327381189  339.66437139906719  236.26021221466945  288.57117854189585  119.32588493158923 
  8  25.129369432838505 0.43882454948734306                 0.0  218.16480782148415 0.19150161692556333  114.81213488003952  5.5522698861555453  310.43491697576064  271.56231075705199  71.361533075465999  135.36436641710657  32.717504479543884 
  8  25.467665873120357 0.053887224171667136                 0.0  210.65048164165927 0.50026712949726149  129.98356647222221  275.40517331249845  69.513685129310318  269.88410050643239  17.821199376971535  319.35143986974509  283.69180164784603 
  8  25.253608646506439 0.35628067192670171                 0.0  475.01145876916297 0.43663559138320318  71.191826810062622   331.5076363994587   287.4004581882603  245.04091885582591  54.409560661373256  333.79769516044968  136.15717737178426 
  8  27.713242540098641 0.085546996831092736                 0.0  269.71428445725792 0.28384235177129646  119.74680570933656  331.90585162045716  54.155895716629409  254.47302932743983  70.577884610644389  89.111616066644189  220.77521245533703 
  8  27.441571173159979 0.13496066548995569                 0.0  630.35919898102759  0.6360054372982501  126.10339746947417  136.65084704564748  6.0911004043926154  279.60418399475174  9.8406592104330759  287.83981659956862  256.82069294864851 
  8  25.826243570574018 0.22541501520440424                 0.0   147.0053365162353 0.13139235805944766  51.236587037339746  312.20134567120346  7.0736944603266183  281.20985660490675  109.94166204480304  118.67411673192409   342.9768277512826 
  8  23.534144059596805 0.10508737300405234                 0.0  410.33437230469212 0.67374833571277803  167.04490858176001  41.922449400502551  295.12153422745018  70.521836159611198  227.98674233242406  307.94379694627736  322.99166844597278 
  8  26.446318912054831 0.26455528494811603                 0.0  859.66229054791734 0.72317235663856183   52.58541286453611  54.887127013311932  30.155714525026017  273.73682057922014  64.658192399471318  263.86856188739779  204.12571535837967 
  8  25.093926467985945 0.39010953882114996                 0.0  729.52026571859824  0.6335002888533281  67.691396816196132  266.89855326916125  13.522701454105658  241.19321284741818  15.650732902266524   80.17765892942694  236.63194798084069 
  8  23.748771624700193 0.06595658878814159                 0.0  63.289755165321878 0.10596035082165536  115.22936713102787  161.61390478413617  315.33730523632391  226.67124515661973  140.34593779531818  15.077622007716386  221.08759032794043 
  8  27.174907143966411 0.021563709067934311                 0.0  647.77840827730279 0.63553433957448013  38.329616013417215  238.04642801607415  21.009767278123981  16.540517785209474  2.2491880086421201   131.1800964900298   251.8126781870057 
  8  25.053726447991174 0.38636913871279754                 0.0   275.0702351776996 0.48102972750566259  19.488720784607732  79.249574796570528  57.533614509885787  213.53095936286459  214.73721375720322  287.59263866363375  315.46085459582793 
  8  23.788854379171635 0.26269516177373853                 0.0  314.08901046819642 0.43155492415640739  177.17471636146962   78.28148412269438  220.51630102901083  101.53456968548193  150.93902172744617  169.43469584703124  217.09322320852021 
  8  26.947578571575022  0.3210215326668745                 0.0  576.41008455250642 0.63188136797765881  96.940247838937779  128.75473588890557  161.94618053315219  25.156804687120029  78.948631551204556  280.60430794737238  327.43655551801982 
  8  24.215726551508467 0.25306815321680071                 0.0  775.51920780256478  0.6102969078871463  37.345039297464133  335.26842131478469  245.95742096753051   302.3774778244312  186.55662695436402  31.171605694836856  139.78934547288594 
  8  27.290363825824787 0.41012747466063842                 0.0   346.2874301714009 0.62901305449689604  113.68787380511441  215.92149032779994   42.31558330153355  213.11383546273339  26.612707137096677  268.72952830083113  29.368962862735533 
  8  27.972565146795766 0.21265958083144781                 0.0  427.48805947674384 0.73408490614131638  38.640397555480739  191.15956108351844  351.38982432340254   34.54946827786388  233.61848000355306  267.62606257773416  67.978451210528959 
  8  27.247354513943275 0.43954045734661812                 0.0  400.63104680300046 0.54622254656699909   175.9168804721883  137.48808417027391    61.6460028550419   63.84852056081467  337.45468873322551  137.09754835195676  337.15321734659057 
  8  24.951061892709532  0.5152358496021785                 0.0  223.08635787647879 0.26652824616338006  133.84412441814081  238.59955685930663  117.49981944434791  165.21799774180013  246.84855797454125  322.06826353490936  218.25089994684024 
  9  24.028977403257961 0.45345359104669691                 0.0  294.07391873024102 0.50078081239978178  177.69281757515233  152.98190631333534  279.33417281345686  113.68478537200559  92.316389747335705  294.76046872361405  33.777016263166828 
  9  26.174960845688584 0.16911472016115675                 0.0  238.12194168493576 0.057688985599877424  5.0775165095898656  203.65115355300151  250.97645392604156  52.482133055252511  56.756626744488948  325.23384707566146  33.196176036422528 
  9  27.895974585218038 0.39578785971341518                 0.0   857.9041784690545 0.61992576980551617  35.912299773853952  31.269781478917391   48.13895768452474  344.24067202183829  78.678972677691604  352.63453520119833  233.70424016176042 
  9  27.866048412463151 0.26602297239331013                 0.0  262.54472548813129 0.40540614956725118  133.79279140026571  252.88630880234101  194.70739472643422  297.49300205412726  12.126044388555455  13.368627949056521  25.106052031877411 
  9  24.347857221378426 0.17586423322072428                 0.0  264.10016126540069 0.054042119008207962  60.666359944717286  201.64814700123503  358.64516431471543  148.34565191578648  218.92970289733506  131.05158152356728  262.72252481922976 
  9  27.163733659893985 0.088477866318782863                 0.0  439.97687671224412 0.35126541266103228   3.442610232084431  323.00998141778081  157.43402889155021  227.33200889715965  21.190209628982103  256.25045339351328  327.89605117945626 
  9  24.982006147765869 0.37216287717027996                 0.0  534.73362607863169 0.51829881620658669  21.372102578369422  211.84568405894615  148.54019204517954  312.21966868687531   83.69041274600329  164.87158634159709  353.56733483686935 
  9  24.329425731568001 0.039843836294223861                 0.0  268.75284242259198  0.3630649638506171  115.94293415833215  220.40910944632233  325.35954133697851  245.12434475090072  289.98725412537044  134.93429812564298  43.153345249557916 
  9  27.058714060706777 0.17016425114532685                 0.0  125.97181075676878  0.1277098449107025  92.238877383271372  274.20498397491116 0.46769010077850393  123.48930433982839  180.19264679946892   298.4472895565396  56.837832389043939 
  9  25.655442242081879 0.29607519067260762                 0.0   414.5468361348253 0.52278420370577516  4.3210614432213017  247.60953878698581  1.9330709631693743  29.127931192310111   231.2124469010287  185.30400408415667  314.67797367501578 
  9  27.802225258224063 0.46535462835495905                 0.0  339.75795318945501 0.26789223786634614   132.7067863752759  56.907771821832796  37.598088672427387  247.81921405943604  259.62318477296634  341.66310894648967  150.16185869018568 
  9  26.697632338243604 0.47917790868734406                 0.0  304.19707474334331 0.36344307993555097  6.8074327290388714  48.149630272136164  98.254162624579521   9.095809157894319  88.756740218638228  85.808916506002561  150.09277876699309 
  9  27.856539319293624 0.28079455047654145                 0.0  62.660927880439274 0.25052791807899266  20.019417289377724  188.89379542880909  257.02056391249613  243.51419332498301  223.51580181621094  178.22216674498193   210.0059835915811 
  9  27.016045902296366 0.43623917818886965                 0.0  612.12185657514294 0.55550036530147429   32.21271705116272  322.13396541489885  281.70135113713394  142.31402165193052  254.12853039751289  251.68481112766963  341.88542186401861 
  9  24.739224294358596 0.42867445519250458                 0.0   335.5536294508322 0.13427915775106863  46.810065417698965  186.39692973229916  211.48680925643407  277.40555761636051  152.65265899896596  321.30673344270298  206.38223753467889 
  9  25.948848153985431 0.078684673968619182                 0.0  870.05701426775022 0.70485777487079626  60.746793847645499  219.71950913767898  23.316708397868876  237.42858536431717  28.645817832604848  28.367033800474367   270.9060053796959 
  9   27.40158186601359 0.25223326811713542                 0.0  385.07885702047628 0.63325119322490686    147.837697421082  208.57072291962879   351.2254372082154  224.79591506619175  126.23945227939669  174.03058794689932  230.38438970979757 
  9  23.927416128001475 0.33709819117581141                 0.0  228.24193759839102 0.016716366018997675  66.614493164707639  40.732675797706811  319.58226629944431  203.68894139423332  276.51633656772856  138.49464921393616  149.98535955588875 
  9  23.853144163255372 0.18619214851870775                 0.0  336.17865419206487 0.34658265026942481  139.54697796612004  341.80193595899829  254.35457214532786  14.286032392173809  3.5572120905339766  8.5410306673939438  233.51366100847883 
  9  24.986247816543365 0.086500718080779457                 0.0  212.37574273405713 0.12559729907064074  54.971969677827609  326.81936368979365  272.29082354063951  221.94807068482882  115.93305021266657  286.10046587702755  51.083912896140603 
 10  25.183757031988694 0.48841733138982774                 0.0  332.70338974449743 0.53634722136028301  67.454265932593245  114.21333206436219  302.23758427866159   320.1302008090853  345.12614781459951  28.460044276786114  79.897829079795656 
 10   27.79575699618945 0.46831992057853283                 0.0  409.34404390082705 0.14263527394200393  78.521219768005807  212.72591767325287  230.41894285150815  247.88989240224646  175.90066591961809  70.673645097157419  287.87287980203371 
 10  26.128855003505716 0.28491114973782983                 0.0  245.30773055917487 0.67034848880925291  136.89642787873385  91.786636626701551  250.99223130015369  188.04199591683579  359.51076773658923    146.151562288799  126.19641590325104 
 10  26.414481195844356 0.0039588525194259733                 0.0  393.49079892274926 0.34671120049381771  34.176437817817153  78.231875313564743  79.465263224865353  242.26693383653014  89.462603200927916  239.02949574011478   196.1998029739843 
 10  26.855775193613351 0.42954656524426382                 0.0   248.1788212174315 0.60735679176860524  152.40049337474923  303.36826549670519  76.865367241452162  161.44699058608842   260.5308103240111  121.57189428190701  192.63349507946862 
 10  27.722988252743598 0.41394159424089189                 0.0  462.44159793443868 0.36193660611646067  28.950693561817026  86.049131004990073  9.9892026936264156   85.09325055458207  186.65463723723454  138.87258724338258  358.61609829236767 
 10  27.236163358329737 0.27272726155205274                 0.0  693.55229341336269 0.73513823623653729  42.118761163857151  123.89335655573244  214.61680640429756  119.97342384010753  287.08695457643796  150.00601529347028  116.52111012664137 
 10  28.010272519364502 0.39518371736296842                 0.0  375.29377770458109 0.11391457105855485  154.89539030642976  128.45723719919508  292.47081352022923  170.58652094946623  147.97542565240576  210.20943134739696   313.0888968659595 
 10  26.959950577847682 0.44950675117538164                 0.0  402.84558999091098 0.21164919308562152  30.533805526756105   264.9738027015228  3.9628099868276667  7.8066232330672136   209.9325867689312  146.74709205041944  31.734601859092145 
 10  26.612279912330024 0.29235670748201847                 0.0  111.69828584796335 0.45737027834651822  14.679999375611509  288.70861775377307  0.6600713183503526  204.95784792648206    85.1178850564133  71.944904911553024  73.483668106021895 
 11  23.535852927134847 0.017717441625922564                 0.0  447.61507016555078 0.49663243910336707  14.431169384075101  144.45905597006779  13.520543371561388  138.03910952304403  32.869723916042652  283.03079120617207  7.5642439602574285 
 11  24.897061879909117 0.32953145134719281                 0.0  262.71767002566338 0.32925562585191082  3.3300339152814162   184.9852906740422   178.6305581503193  141.45605072370631  27.570288777217179  343.19363453478286  229.08119999489512 
 11  27.255333790829901 0.38908388054945564                 0.0  204.96634701537408  0.1122993917463386  111.73835750155799  270.55779139980331  149.07603950515107  262.65316050069788  236.21537871853806  332.92476878528146  205.95450823955903 
 11  24.693283351080108 0.13716695983688479                 0.0  59.303269976222722 0.28968273397381161  54.036365767115178  44.024071031656355  53.245157127773609  48.453829586315202  69.949509506059684  263.05854053117025  168.82862819945493 
 11  27.859511586390934 0.25127481871986723                 0.0   178.9108780631139 0.38993140888245975  48.499639404191193  267.01687122761774  211.94827177687787  127.00976900832183  111.08408665824905   316.9962950853718  218.33793397736176 
 11  24.157690374942124 0.28477025966370217                 0.0  996.60313753936157 0.69643033130290077  15.732809826066712  296.29411538781221  78.004763744067532  316.40649779081843  50.350219319984248   107.2049168606558  349.07741807655577 
 11  27.448532738314505 0.44669557711307722                 0.0   447.1485892110253 0.21564070249465794  165.82713269298279  46.672649781285699  308.68678672399813  83.850416654310365  11.987695970866049  60.040488026794307  114.65071722516736 
 11  25.917221798072635 0.30034552844148915                 0.0  324.93517467969008 0.023685812989181598  54.616428042291815  303.89947925062688  80.600094639830104  249.16204043841228  310.86161220204787  87.096991993085041  293.37312438898573 
 11  25.769681714894002 0.15874968448392976                 0.0   118.9885395952584 0.0056039352381597185  162.42758552281407  168.20517045065813  33.163480928296856  58.496130391462195    67.7351777416565  169.78120929681381  44.637598899431751 
 11  25.816605003375702 0.51716877954260221                 0.0  284.00287221098478 0.58185465724566443  25.313695060846982  65.232510291275403   89.96796376485706  161.71551722099528   221.6345723442642  127.92293600488547  153.30609439423233 
 12  25.700351843045301 0.22586959662418618                 0.0  61.692407438458282    0.33627014028988  148.06495289308168  74.177687590733612   310.7026232060955  16.567982920961484  287.11033256316551  154.13201868132415  220.99991648946252 
 12  23.630313241789501 0.13226729935157167                 0.0  94.221159428729777 0.083999393357258118  126.90626092001061  10.618574744531344  184.53380664480503  309.75583574589751  133.34298923016624  259.27016291866244  129.96258122589674 
 12  23.869808777463202 0.063418346702329126                 0.0  242.68998024729791 0.24601840501626185  159.68770391429013  199.84902948815218  148.39481751755784  132.22020374708421  90.900221640429265  2.1916296657115364  346.10005574270468 
 12  24.890823252785392 0.44164285383515517                 0.0  281.65442403239928 0.30085225919177805  81.313480578389843  281.64531025925857  147.68965898924461  78.851736355669502  353.38644951403171  127.19014539993042  104.98058779985432 
 12  25.951312990189276 0.10556172087648336                 0.0   649.0800077284822 0.56575096765222521   140.0037740105725  55.509568953621276  90.395693825269035   304.8742692406791  32.681942015033613  168.77819724013077  234.37112468437473 
 12  26.566348767890808 0.18765645221616462                 0.0  214.24895207865205 0.44231774681170194  80.710350926590777  21.220853379959784  144.01899482064562  179.27219599990218  266.06246650986355  226.71802777472772  327.85473814310706 
 12  24.441528130519767 0.34442977687231008                 0.0  147.97438746497915 0.30511178692359564  146.35118574736666  243.68695736912446  13.083204028231847  58.985129504459451  227.99564879926911  54.538972452055972  342.16952156938288 
 12  27.362051397254749  0.3462869109203765                 0.0  854.67653155817732 0.58629457985751532   71.68971381424042  65.859316199933957  176.28978863591504  194.09784015662854  193.73425048772773  348.65888808390713  200.10180425622752 
 12  28.059597009608531 0.33029072895467593                 0.0  324.31680445157241 0.23769402475397067  76.068805938299747  224.05898582954575  227.92650328541009  2.6080553637443682  356.93030644117727  107.11918645209369  345.01292295691246 
 12  23.736050824501358 0.22704070982804078                 0.0  284.07614845086243  0.1679041968405027  155.95568486149804  204.28487600580416  31.705856179987101  41.486323876843905  252.05709173638664  243.24350158629079  222.36406571593272 
 13  26.746519132022833 0.33289170508889004                 0.0  710.60534598805555 0.62477300361437538  103.70099191462705  16.003809817541747  60.719912357676627   325.8548600628572  222.86678945511156  306.72266078219866  315.94185846605563 
 13  26.960443905839497  0.4664768456806711                 0.0  782.19946221125406 0.63063376860248532   13.23677763779358  150.91952772864815  305.28440808807142  269.47414555341845  117.40035511499869  289.93499899118956  133.14307685172622 
 13  25.813173195903694 0.29201052960965523                 0.0  253.14339151200315 0.11364977498878165  15.264042262195741  264.54959883147336  314.39001078627382  282.31533681149637  300.97698790653988    102.552979507164  193.78649876904578 
 13  24.378646238144803 0.48238500519041361                 0.0  144.49617014776524 0.57001829561712691  6.3751215128665066  128.19074661977831  295.55201692818696  247.71907417165161  175.31580927874271   50.05976787500159  96.310465095070072 
 13  25.199886888845178 0.041505229223241173                 0.0  238.15694307463741 0.32412453472481462  59.877183065264568  356.69134909109295  288.64603623243221  274.75147415710472  315.25669690682167  326.84820991384538  33.933457674426315 
 13    27.7094893567801 0.31102633730912843                 0.0  483.48624948123938  0.3780380275928511  136.18435548709647  145.21828523087524  199.97790240698237  12.816135335397995  185.82368101047416  273.09451431143981  116.43628693130448 
 13  24.842508213996762 0.13918373083343188                 0.0  321.32446907205394 0.15036843696146096  100.31053498236011  36.752114187737831  196.03641093153774  146.18347895077429  7.9168864091930269  127.44435040303253  139.27418515160292 
 13  27.998210671214974 0.046781807901404675                 0.0  316.13143007357269 0.17396318309667538  85.218466719279931  109.62037187865751  165.38174794961958  188.14222417340889  274.82466158536795  344.46154174580153  154.02951148682956 
 13  23.663951216381438 0.26515692616065539                 0.0  98.064055488899228 0.53784610980425562  175.70887090447681  340.97177417748878  33.004456497369496  208.53232263188653  81.639631661900523   13.79375201961941  234.97216215144988 
 13  27.844635453467529 0.51287250988350253                 0.0  64.056068414735392 0.24337380564223715  12.730915795826196  145.05575716667229  285.44596633878712   113.9302925888142  326.64432033892791  43.103692843685465    289.385711181072 
 13  23.566178362221255 0.25849936732652662                 0.0   306.7107012261144 0.30125858906094083  34.822541625779593  269.49712951701923   122.6915697236755  103.15513892441035  289.68060031048458  166.18234388917347  66.390265050928889 
 13  25.587899625742551 0.097889188046942965                 0.0  94.298123310387382 0.34198128531962707   3.152680400807002  156.56145286834251   83.47720815442301  6.8774471044000318  167.48208647313331 0.61108482184863089    89.1584535588661 
 13   25.10323117747382 0.17508114003650843                 0.0  304.70275657769639 0.13113710406229759  151.10437576745855    180.853802809532  200.34446897973075   181.7512956549333  321.13449316293605  122.08340856477041  202.96116538732772 
 13  23.816647675798976 0.16555033270161129                 0.0  273.03944438907718 0.10843448227039568  113.15918745660142   261.2774231970422  3.4337821457922013  318.05597053351619  346.91197532272986  174.65655088144734   55.11634909531962 
 13  23.725196590784385 0.45499144687456416                 0.0  363.50547311238341 0.15696719282049257  55.949582218687247  37.576882005874381  229.12545193876571    285.927718243485  32.872928610968522   250.9962990897445   253.5372199049813 
 13  25.893736022621578 0.29541518647806753                 0.0  131.33029161093108 0.35837214080967572  80.104593607837629  195.55840727983622  189.47587857542445  116.90904406115556  299.73460963317342  291.38760899105318  336.93236713104625 
 13  24.842105630828851 0.36070780771651045                 0.0  324.67244354652081 0.24666215614035331  155.84034094200655  48.862471946395324  22.473753970871119  97.257207556813313  275.02814858938262  278.02768490445555  300.21389187248593 
 13  26.688557141427914 0.20641610782939918                 0.0  821.96981811394369 0.66891336856156336  93.365240104819904  356.78792395692864  206.27993798499136  237.16684582708439  285.68962658457178  255.45451598557221  262.84583915127149 
 13   25.36383678511304 0.29984250054704958                 0.0  479.44995480374649 0.61809140743229418   16.83710264315155  9.1620785150776705   204.1685288685843  343.60644810920184  245.95202717248327  237.59013357549549  205.35007997845474 
 13  25.086033646478924 0.32839951179794286                 0.0  98.500162348989249 0.014798591167403452  152.80231249524269  213.82597568497718  208.99524460657003  287.32284388804027  205.37838679296468  75.445701858530711  237.29368439234455 
 13   27.55019547564336 0.28376321705763691                 0.0  87.744291669556219 0.14843104999592771  128.61217252482172  225.89031520768964   297.9843632366742   98.23418090020057  11.779880481768883  286.94805262492241  165.63129766081528 
 13  27.145184137081582 0.18173012550914755                 0.0  773.75083649378041 0.61070229541061472  22.995151883818806  304.29686969486141  174.63762622771188  321.61848986872747  294.38935364020796  286.71677129381862  195.24726265330591 
 13  26.991760756780081 0.048023531797542041                 0.0  268.18881506415244 0.53463955410267239  169.47569907763551  25.725810367055605  10.182820645454029  38.235803772670906  132.70446331598839  51.964411715009746  283.04286328732536 
 13  25.543523301011476 0.0039485148898308073                 0.0  582.18998339301925 0.69451640337731357  89.765750544591057  158.04394579849964  235.77097393825403  223.00519243142983   203.0042892923959  221.15155372342065  338.85519174021192 
 13  25.730879983827823 0.060439411904205549                 0.0  252.11330515360953 0.43102649895052603  92.504472783525387  239.74502854760783  99.646693986581766  208.20944559390423  75.442351344389778  141.33281063275277  112.57457531032298 
 13  23.922679729708207 0.46489042278769915                 0.0  158.11813582970291 0.54169346069568114  55.646364746073907  219.04413803000367  281.42727822326248   20.00388797505024  20.411021587869236  291.21252928999621  212.40294580852103 
