Dir   aB    eB   iB     aC    eC    iC    rBf       EBf     aBf   eBf    iBf       rCf       ECf       aCf    eCf    iCf   logtB    destB   logtC    destC      dEAB     dEpsC
 10 25.6 0.449  0.0  869.3 0.589  76.3  44.36 -4.26e+06   25.63  0.74    3.0   99278.6  1.59e+05  -1029.86    3.8   53.9     7.0        - 6.02372  ejected  1.36e+03 -8.22e+05
 10 24.2  0.06  0.0  100.6 0.026  91.2 214.13 -8.13e+05  134.32  0.59  145.5  100007.2  5.15e+04  -3177.74   1.05   75.0     7.0        - 6.45027  ejected  3.71e+06  4.67e+05
 10 26.1 0.006  0.0   74.8 0.633 178.0  25.97  -4.2e+06   25.96  0.02    3.0     192.6 -9.32e+05    175.61   0.46  177.6     9.0        -     9.0        - -2.06e+04 -8.04e+03
 10 25.3 0.343  0.0  731.2 0.722   0.4  41.39 -4.31e+06   25.33  0.81    0.0   99904.8  7.39e+04  -2216.72   1.56  178.1     7.0        - 6.12104  ejected       772 -1.09e+06
 10 27.5 0.013  0.0  161.9 0.301  15.5  21.29 -6.36e+06   17.17  0.58   29.8   99982.8  6.38e+05   -256.56  14.17  137.7     6.0        - 5.85142  ejected -2.39e+06  1.41e+06
 11 26.3 0.176  0.0  158.0  0.45  96.5    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.85492  ejected 4.88538  ejected       inf       nan
 11 26.1 0.183  0.0  150.9  0.49   3.4    nan  6.45e+04 -1692.59 52.71   81.0       nan       nan       nan    nan    nan 5.85359  ejected     6.0        -  4.25e+06       nan
 11 27.6 0.102  0.0  335.3  0.21  53.8  28.54 -3.95e+06   27.63   0.9  121.3     466.0 -8.12e+04   2017.41   0.85  104.5     9.0        -     9.0        -      -517 -7.95e+04
 11 27.5 0.256  0.0  306.6 0.726  78.5  44.63 -4.06e+06   26.88  0.75   16.1   99712.8  1.65e+05   -990.33   4.81  137.4     7.0        - 6.07645  ejected -8.44e+04 -3.49e+05
 11 23.7 0.468  0.0  209.7 0.062 166.4  28.89 -5.55e+06   19.65  0.47    8.7   99890.7  1.67e+04  -9809.84   1.38  146.8     7.0        - 6.37153  ejected -9.48e+05  1.55e+05
 11 27.1 0.297  0.0  262.6 0.431  51.2  31.16 -4.03e+06   27.06  0.15    2.3   44276.5 -6.06e+03  27000.83   0.67   80.0     9.0        -     9.0        -      -541 -2.58e+05
 11 25.2 0.021  0.0  160.4 0.353 161.3    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 5.08308  ejected 5.12248  ejected       inf       nan
 11 26.9 0.352  0.0  313.3 0.059 159.9  18.81 -6.13e+06   17.81  0.73  100.8   99286.9  8.77e+04  -1866.36    1.6   84.2     7.0        - 6.18416  ejected -2.07e+06  8.44e+05
 11 26.7 0.023  0.0  226.6 0.027 167.0  24.27 -5.69e+06   19.17  0.27    4.9    4294.8 -4.02e+04   4071.87    0.7   47.3     9.0        -     9.0        - -5.21e+06 -8.25e+05
 11 26.0 0.066  0.0  456.7 0.632 121.2  27.28  -4.2e+06    26.0  0.11   34.1     318.4 -6.81e+05    240.41   0.53   26.8     9.0        -     9.0        -      -902     -21.5
 11 24.1 0.186  0.0  156.2 0.484 156.8  20.33 -7.67e+06   14.22  0.87    5.9   99674.6  1.77e+05   -925.82  10.39  106.9     7.0        - 6.01404  ejected -3.14e+06  1.44e+06
 11 25.1 0.041  0.0   73.5 0.337  30.1   17.8 -6.88e+06   15.86  0.82   13.4   99648.6  1.31e+05  -1251.05   7.33   54.8     7.0        - 6.05822  ejected -2.52e+06  1.51e+06
 11 23.7 0.006  0.0   52.9 0.159  50.1  18.75 -7.44e+06   14.68  0.51   35.9    6166.1  -5.1e+04   3211.73   0.97   27.2     9.0        -     9.0        - -1.17e+07  1.23e+07
 11 27.4 0.216  0.0  613.6 0.523 142.3  30.07 -3.98e+06   27.42  0.37    2.4   99315.5  7.61e+04  -2150.13    5.5  169.2     7.0        - 6.20903  ejected       731 -7.76e+05
 11 27.4 0.067  0.0  163.3 0.163 110.0  19.82 -3.97e+06   27.48  0.28    3.6   99953.9       886 -184870.24   1.03   88.4     7.0        - 6.60774  ejected  1.01e+04 -5.09e+05
 11 25.6 0.209  0.0  496.2 0.607  34.3  35.05 -4.27e+06   25.58   0.5    1.4   99900.4  1.53e+05  -1068.81  11.12  156.6     6.0        - 5.85058  ejected  1.32e+03 -1.37e+06
 11 26.8 0.126  0.0  312.2 0.196 100.9   33.3 -4.08e+06   26.73   0.4    3.2   17342.4 -1.32e+04  12401.43   0.41   39.9     9.0        -     9.0        -  -4.1e+03 -4.38e+05
 12 27.8 0.107  0.0  126.9  0.25  85.7  32.55 -3.93e+06   27.74  0.25   38.4     135.6 -6.37e+05    256.92   0.48   46.6     9.0        -     9.0        -  -7.6e+03  1.18e+03
 12 23.8 0.235  0.0  288.6 0.392  63.7  22.01 -8.95e+06    12.2  0.83    4.4   99999.4  2.23e+06    -73.31 106.75   86.9     6.0        - 5.68125  ejected -4.37e+06  2.11e+06
 12 25.3 0.266  0.0  248.1 0.098 134.7  13.54 -4.32e+06   25.26  0.91   22.9   99952.5  3.77e+05   -434.74  46.42  152.1     6.0        - 5.94069  ejected -1.22e+03 -1.66e+06
 12 24.6 0.173  0.0  108.0 0.238 135.4  26.75  -4.5e+06   24.24  0.35   16.4     238.0 -3.09e+05    529.71    0.8  152.0     9.0        -     9.0        - -6.67e+04       597
 12 26.8 0.182  0.0  162.0 0.013  30.6   23.5 -4.88e+06   22.37  0.49   14.0   97974.1  2.65e+04  -6166.59   1.02   18.1     8.0        - 7.19699  ejected -8.07e+05  5.92e+05
 12 23.5 0.444  0.0   52.5 0.294 133.2    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.39895  ejected 4.44398  ejected       inf       nan
 12 27.8  0.51  0.0  106.8 0.349  80.7  39.99 -3.82e+06   28.61  0.56   17.3   99222.5  7.76e+04  -2110.31   6.46   74.3     7.0        - 6.20117  ejected  1.07e+05  -9.2e+05
 12 26.6 0.247  0.0  196.3  0.05  47.8   26.1  -4.1e+06   26.63  0.61    5.3   99474.5  7.13e+04  -2296.86   4.63   48.2     7.0        - 6.13241  ejected  6.78e+03 -8.14e+05
 12 26.0 0.138  0.0  599.5 0.599  20.8 69348.71  1.47e+06  -74.03 277.49   64.5   34729.2  4.01e+05   -408.66  72.63  115.6 7.03738  ejected 7.03738  ejected  5.67e+06  9.21e+05
 12 26.0 0.325  0.0  347.7   0.5 125.3  40.61  -4.2e+06   25.97  0.66    5.8   99992.1  1.32e+05  -1242.77  12.64   93.6     6.0        - 5.88321  ejected -2.38e+03 -1.38e+06
 12 24.2 0.148  0.0  193.4 0.163  30.0  27.71 -4.45e+06   24.54   0.6   47.2    1247.4 -1.52e+05   1074.96   0.87   42.8     9.0        -     9.0        -  6.08e+04 -1.01e+05
 12 26.7  0.23  0.0  309.5 0.544 165.3  49.89 -4.09e+06   26.69  0.87    4.1   99947.0  2.62e+05   -625.84  28.36  173.8     6.0        - 5.99806  ejected  3.94e+03 -1.45e+06
 12 26.4 0.152  0.0   48.8 0.319 103.2    nan  1.94e+07   -5.64 1958.67   45.2       nan       nan       nan    nan    nan 4.89609  ejected     5.0        -  2.35e+07       nan
 12 24.9 0.518  0.0  133.1  0.34 109.2  17.45 -4.62e+06   23.61  0.41  125.8     558.3 -1.56e+05   1046.33    0.9  103.9     9.0        -     9.0        - -2.49e+05  1.87e+05
 12 23.5  0.07  0.0   89.3 0.274 137.2 98165.64  1.75e+06  -62.35 1314.86  160.8   49067.4  2.83e+06    -57.83 835.06   19.1 6.30726  ejected 6.30726  ejected   6.4e+06  2.88e+06
 12 26.4 0.207  0.0  308.7 0.091 106.8  42.17 -4.14e+06   26.37  0.68   50.5    8401.6 -2.21e+04   7392.86    0.9   52.7     9.0        -     9.0        -       814 -5.17e+05
 12 23.9 0.292  0.0  352.6 0.529 135.2  18.98 -4.57e+06   23.89  0.25    2.6   99471.1  1.88e+05    -872.8   5.59  153.6     7.0        - 6.04695  ejected       458 -6.05e+05
 12 24.7 0.279  0.0  298.3  0.53 169.8  35.68 -4.43e+06   24.66  0.49    1.8   99984.1  5.19e+05   -315.65  30.31  155.2     6.0        - 5.61703  ejected      -753 -1.48e+06
 12 24.8 0.229  0.0   71.6  0.02 101.9 97151.43  9.83e+05 -110.99 773.13   71.1   49967.6  7.14e+06    -22.92 1662.17   86.3     6.0        - 5.99144  ejected  5.38e+06   1.1e+07
 12 24.7  0.41  0.0  353.2 0.246  56.6  22.67 -6.45e+06   16.92  0.66  129.7    3368.1 -1.78e+04   9178.04   0.95  111.3     9.0        -     9.0        - -6.14e+06  1.61e+06
 13 24.7 0.147  0.0  436.3 0.418  22.4  26.68 -4.61e+06    23.7  0.15    6.9   99092.7  1.46e+05  -1121.96   1.11   99.4     7.0        - 6.08209  ejected -1.84e+05 -1.37e+05
 13 26.5 0.268  0.0  331.0 0.402 139.3  25.62 -4.12e+06   26.49  0.04   44.2     829.8 -1.76e+05    927.92   0.84  124.3     9.0        -     9.0        -  3.36e+03 -2.09e+04
 13 25.2 0.445  0.0  296.0 0.141 142.2   41.1 -4.33e+06   25.21  0.72    3.6   99661.5  1.02e+05  -1599.82   9.18   85.0     7.0        - 6.07685  ejected       706 -1.43e+06
 13 27.4 0.079  0.0  152.5  0.49  58.5    nan  9.74e+05 -112.02 233.99  103.8       nan       nan       nan    nan    nan 5.59915  ejected     6.0        -  4.96e+06       nan
 13 27.7 0.176  0.0  333.2 0.277 149.6  23.21 -3.98e+06   27.42  0.32  100.8    9054.3 -3.22e+04    5082.3   0.85  116.7     9.0        -     9.0        - -4.08e+04 -2.63e+05
 13 25.3 0.388  0.0   82.9 0.176  44.1 99444.58  4.95e+05 -220.42 336.42   30.8   49715.2  6.56e+05   -249.57 200.16  155.8  6.1288  ejected  6.1288  ejected  4.81e+06  4.77e+06
 13 25.1 0.246  0.0  808.2 0.642  95.9  25.16 -4.35e+06   25.12  0.47    6.1   99967.8 -1.98e+03  82735.02   0.74   92.2     7.0        - 6.81852  ejected -3.55e+03 -9.97e+05
 13 25.9 0.277  0.0  273.3 0.007  44.8  24.98  -4.2e+06   25.96  0.08    3.1   99795.6  7.22e+04  -2266.98   1.58  132.7     7.0        - 6.16222  ejected   5.1e+03 -5.68e+05
 13 25.9 0.042  0.0  578.6 0.548  12.1  39.46 -4.21e+06   25.92  0.59    0.4   99522.7  8.92e+04  -1835.01   13.1  177.9     7.0        - 6.11915  ejected      -591 -1.32e+06
 13 27.3   0.2  0.0   55.4 0.399 100.8    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.71964  ejected     5.0        -       inf       nan
 13 23.7 0.345  0.0  303.7  0.39 162.7  39.99 -4.61e+06   23.69  0.72    2.0   99982.6  2.23e+05    -734.9  40.23    5.0     6.0        - 5.80852  ejected      -248 -1.45e+06
 13 24.8 0.133  0.0   47.7 0.232 120.5 100000.0       inf     0.0   nan    nan   73800.5       nan       nan    nan    nan 4.68667  ejected 4.63199  ejected       inf       nan
 13 26.5 0.197  0.0  205.4 0.262 179.7 46800.49  5.04e+04 -2164.12  12.7   91.4   88399.1  3.08e+06    -53.07 222.09  101.0     6.0        -  5.3613  ejected  4.17e+06  4.28e+06
 13 28.0 0.087  0.0  602.8 0.733  21.9  19.54  -3.9e+06   27.95  0.53    2.3   99726.1  7.23e+04  -2263.99   4.65   17.1     7.0        - 6.13144  ejected      -495 -8.02e+05
 13 26.6 0.377  0.0  444.0 0.548 134.2  29.07  -4.1e+06    26.6  0.18   36.9    1332.7  -1.6e+04  10223.76   0.93  172.1     9.0        -     9.0        -       359  -5.4e+05
 13 27.1 0.065  0.0  434.2 0.745 169.1  25.55 -4.02e+06   27.12  0.26    0.4   99833.1       874 -187293.64   1.05   10.4     7.0        -  6.6374  ejected  -1.8e+03 -4.51e+05
 13 25.4 0.021  0.0  272.9 0.528 109.3  23.45 -4.31e+06   25.35  0.37   52.9    3631.5 -4.54e+04   3603.75    0.9  134.6     9.0        -     9.0        - -7.64e+03 -1.32e+05
 13 24.1 0.325  0.0  368.2  0.46  74.1   15.2 -4.53e+06   24.11  0.38   55.8   12107.4 -2.04e+04   8014.73   0.72   99.1     9.0        -     9.0        - -1.88e+03 -1.55e+05
 13 26.2 0.036  0.0  157.7 0.031 132.9 126.25  -1.5e+06    72.6  0.75   41.3   99941.5  4.05e+06    -40.42   2.13  107.2     6.0        - 5.78401  ejected  2.66e+06  4.81e+06
 13 27.9 0.103  0.0  207.3 0.325  76.2  33.68 -3.94e+06   27.67  0.23   68.6     155.0 -9.54e+05    171.64   0.16  111.9     9.0        -     9.0        - -2.89e+04 -1.63e+03
 13 25.1 0.004  0.0  236.5 0.389  32.9    nan  4.46e+06  -24.46 4079.6  126.8       nan       nan       nan    nan    nan 6.87681  ejected     7.0        -  8.81e+06       nan
 13 26.5 0.238  0.0  116.4 0.172  50.1  38.61 -4.16e+06   26.24  0.47   12.4   99811.6  4.16e+04  -3931.47    2.2  101.3     7.0        - 6.23885  ejected -3.94e+04 -5.55e+05
 13 27.4 0.272  0.0  754.1 0.603 127.8  34.58 -3.98e+06    27.4  0.32    2.9   99775.6  3.03e+04  -5397.97    2.1   64.6     7.0        - 6.28876  ejected  3.37e+03 -5.51e+05
 13 23.8 0.069  0.0  298.4 0.357 127.3  15.09  -4.6e+06   23.75  0.39    0.8   99899.7  1.71e+04  -9558.77    1.6   69.7     7.0        - 6.43808  ejected -6.01e+03 -9.37e+05
 13 27.7 0.214  0.0  437.8 0.244  20.2  35.93 -3.94e+06   27.69  0.31    6.2   99745.1  1.73e+05   -945.34  12.18   31.4     7.0        - 6.07625  ejected -4.44e+03 -1.03e+06
 13 25.9 0.122  0.0  132.0 0.567 102.8 100000.0  1.58e+07   -6.91 9725.19   55.6   50000.0  5.28e+06    -31.02 1570.95  103.5 5.21284  ejected 5.21284  ejected     2e+07  5.92e+06
 13 24.6 0.431  0.0  451.2 0.456  75.5  25.09 -4.44e+06   24.61  0.63   30.1   11361.5 -2.21e+04   7399.52   0.69   72.8     9.0        -     9.0        -      -525 -4.57e+05
 14 24.6 0.437  0.0  316.7 0.051 116.8  38.28 -5.55e+06   19.68  0.95   27.4   99491.9  5.38e+04  -3043.82   1.04   43.4     7.0        - 6.52336  ejected -1.11e+06   8.3e+05
 14 26.8 0.113  0.0  583.6 0.653 133.8  25.37 -4.07e+06   26.81  0.06    1.2   99964.5  3.76e+03 -43522.81   1.04   11.1     7.0        - 6.53807  ejected        71 -2.08e+05
 14 25.9 0.515  0.0  102.0 0.447  65.7  24.22 -4.64e+06   23.51  0.73   36.6   99886.7  8.98e+04  -1824.12   1.77   96.7     7.0        - 6.12436  ejected -4.27e+05  6.17e+04
 14 27.2 0.202  0.0   71.1 0.288 141.8    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.50383  ejected 4.68422  ejected       inf       nan
 14 23.4 0.462  0.0  556.1 0.457 148.7 99940.22  5.48e+07   -1.99 57.04   76.4   71139.9       inf       0.0    nan    nan 5.74603  ejected 5.72883  ejected  5.94e+07       inf
 14 23.8  0.04  0.0  132.8 0.101  54.3  27.55 -5.12e+06   21.34  0.32   10.5   31459.7 -5.47e+03  29929.06    1.0   93.0 8.86505  ejected 8.86506  ejected  -5.2e+05  3.87e+05
 14 25.6 0.007  0.0  215.0 0.114 164.9  32.06 -4.26e+06   25.62  0.46    0.9   99878.8  7.06e+03 -23177.52   1.22   65.8     7.0        - 6.35688  ejected -1.43e+03 -1.26e+06
 14 27.9 0.479  0.0  319.5  0.49 170.9  11.12  -1.5e+08    6.01  0.87  105.1   80074.6     6e+05  -1598.13   1.92  120.8     9.0        - 8.48014  ejected -1.07e+08  1.09e+07
 14 25.6 0.228  0.0  154.2 0.487 174.3  22.81 -4.27e+06   25.54  0.38    0.4   99336.5   4.9e+04  -3338.85   1.39  176.7     7.0        - 6.24294  ejected -8.56e+03  -2.6e+05
 14 27.8 0.213  0.0  468.2 0.733  87.6  23.04 -3.92e+06   27.81  0.18    0.8   99653.6  5.48e+04   -2988.5   1.45   76.5     7.0        - 6.23685  ejected      53.4 -2.73e+05
 14 25.9 0.481  0.0  308.7 0.511 132.6    nan  1.85e+06  -59.04 488.27   37.8       nan       nan       nan    nan    nan 6.05215  ejected     7.0        -  6.06e+06       nan
 14 24.6 0.311  0.0  247.3 0.191  99.1 2096.03  -1.5e+05 1093.88  0.93   34.6      77.0 -4.03e+06     40.64   0.92   25.4     6.0        - 5.63396   AlCenB  9.37e+06 -3.94e+06
 14 26.4 0.115  0.0  449.6 0.346  36.3  32.48 -4.14e+06   26.39  0.52    1.7   99719.8  1.07e+05  -1533.17   3.64  127.7     7.0        - 6.07665  ejected  2.09e+03 -8.35e+05
 14 25.1 0.467  0.0  173.0 0.147 117.6  30.15 -4.33e+06   25.19   0.7   19.8   98745.7  1.92e+05   -852.64   9.31  112.9     7.0        - 6.04126  ejected  1.35e+04 -6.86e+05
 14 23.9 0.015  0.0  115.1 0.096  78.6  22.63 -4.43e+06   24.63  0.29  117.3    1246.0 -1.88e+05    872.25   0.86   57.7     9.0        -     9.0        -  1.31e+05 -1.44e+05
 14 27.5 0.107  0.0  430.9 0.442  31.3  33.36 -3.97e+06   27.47  0.27    0.9   99896.0  3.78e+04  -4330.42    1.6   27.6     7.0        - 6.25335  ejected       512 -5.48e+05
 14 27.2 0.288  0.0  191.3 0.712 144.7    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.99193  ejected     5.0        -       inf       nan
 14 23.7 0.112  0.0  229.2 0.018   5.3 99896.98  7.74e+05 -141.01 699.35  159.1   49971.1  1.93e+06    -84.73 553.11   21.2 6.41204  ejected 6.41199  ejected  5.39e+06  2.26e+06
 14 23.6 0.004  0.0  150.1 0.053 179.5  30.34 -4.64e+06   23.51  0.61  111.1   28103.2  -5.4e+03  30316.99   0.89  106.1     9.0        -     9.0        - -7.61e+03    -4e+05
 14 26.8 0.388  0.0  519.3 0.709  38.7  20.46 -4.05e+06   26.95  0.25  116.7     906.5 -1.28e+05   1280.29   0.91  105.4     9.0        -     9.0        -  3.03e+04 -8.29e+04
 14 26.9  0.12  0.0  439.1 0.463  45.6  39.77 -4.06e+06   26.85  0.51    2.0   99948.1      -359 455900.54   0.99   45.6     7.0        - 6.63188  ejected  2.78e+03 -1.07e+06
 14 24.0 0.206  0.0  202.3 0.064  98.3  33.58 -4.56e+06   23.94  0.81   32.7    2330.1 -1.28e+05   1278.01   0.82   52.5     9.0        -     9.0        -  1.22e+03    -4e+04
 14 26.2 0.498  0.0   85.5 0.487  33.4  31.56 -6.19e+06   17.63  0.86   26.2   23208.7 -1.07e+04  15238.72   0.85  170.8     9.0        -     9.0        - -2.03e+06  1.06e+06
 15 27.1 0.237  0.0  505.7 0.404 174.6  26.97 -4.04e+06   27.02  0.41    0.1   98952.5  2.02e+05   -809.94  23.94  178.7     7.0        - 6.01208  ejected -1.75e+03 -1.14e+06
 15 27.9 0.182  0.0  354.6  0.65  84.2  30.95 -3.92e+06   27.84  0.24   52.5     753.0 -3.42e+05    479.19   0.57  145.2     9.0        -     9.0        -      -416 -4.05e+03
 15 27.1 0.407  0.0  103.9 0.315  96.3  13.64  -4.1e+06   26.65  0.54    7.3   99969.8  1.41e+05  -1163.62   6.72   86.2     7.0        - 6.10733  ejected -6.37e+04  -6.1e+05
 15 25.1  0.46  0.0  308.6 0.073  13.7  40.25 -4.35e+06   25.12  0.61    2.6   99988.5  1.65e+05    -991.1   8.43   26.8     6.0        - 5.83383  ejected -1.57e+03  -1.4e+06
 15 27.9 0.105  0.0  124.4 0.222  22.4  33.16 -3.93e+06   27.79  0.38    1.1   99026.9  1.49e+05  -1102.25   4.36   38.4     7.0        - 6.08219  ejected -9.82e+03 -5.09e+05
 15 23.7 0.211  0.0  648.1 0.656 149.0  19.68 -5.38e+06    20.3  0.63    4.6   99453.2  3.69e+04  -4435.99   4.02   64.8     7.0        - 6.29211  ejected -7.73e+05 -1.01e+05
 15 23.5  0.01  0.0  107.0 0.001  32.9  15.02 -4.65e+06   23.45  0.36   12.9   99845.2  1.16e+05  -1413.43   4.49   43.6     7.0        - 6.14664  ejected -1.77e+04 -7.72e+05
 15 27.4 0.278  0.0   64.5 0.269   1.3   1.73 -2.55e+07    4.28  0.89   49.7   99999.2  1.89e+07     -8.65 363.41   89.6     5.0        - 4.88847  ejected -2.15e+07  2.34e+07
 15 23.9 0.225  0.0  116.9 0.419 118.6 100000.0  4.47e+07   -2.44 2094.26   16.3   74714.3       inf       0.0    nan    nan 4.86801  ejected 4.70346  ejected  4.93e+07       inf
 15 26.6 0.369  0.0  173.0 0.189 157.0    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 5.60774  ejected 5.62274  ejected       inf       nan
 15 28.1 0.221  0.0   70.9 0.377  31.5  29.99 -5.03e+06   21.72  0.53   26.9   99823.5  7.36e+03 -22248.43    1.0   40.9     7.0        -  6.4949  ejected -1.14e+06  8.27e+05
 15 24.3 0.412  0.0  321.6 0.155 141.2  15.28 -4.49e+06   24.32   0.5    2.9     534.3 -2.22e+05     737.8   0.76   34.6     9.0        -     9.0        -      -765 -1.37e+04
 15 27.0 0.477  0.0  533.0  0.58  89.9  48.08 -4.04e+06   27.04  0.79    8.8   99873.0  1.73e+05   -948.34  18.29   26.8     7.0        - 6.00906  ejected      -256 -1.47e+06
 15 25.7 0.053  0.0   93.5 0.159  28.2 100000.0       inf     0.0   nan    nan   74095.8       nan       nan    nan    nan 4.27326  ejected 4.18965  ejected       inf       nan
 15 23.7 0.292  0.0  148.7 0.029  76.1    nan       inf     0.0   nan    nan       nan       nan       nan    nan    nan 4.76482  ejected 4.94191  ejected       inf       nan
 15 26.3 0.464  0.0  311.1 0.354 125.5  40.23 -4.16e+06   26.25  0.65    6.7   99431.5  8.89e+04  -1841.25   1.89   80.9     7.0        - 6.13555  ejected -2.93e+03  -5.4e+05
 15 25.3 0.149  0.0  208.6 0.228 150.2   24.3 -4.32e+06   25.29  0.42    5.5   99734.3  2.01e+05   -814.66   8.14   25.0     7.0        - 6.03833  ejected -2.07e+03 -6.56e+05
 15 24.6  0.07  0.0   60.5 0.512 163.5  13.49 -1.13e+07    9.64  0.73   33.7   99543.1  3.67e+04  -4466.83   5.77  117.5     7.0        - 6.31348  ejected -6.89e+06  3.72e+06
 15 26.5  0.01  0.0  236.0 0.596  60.2  31.41 -4.13e+06   26.44  0.29   35.2     999.1 -1.94e+05    845.67   0.59  156.1     9.0        -     9.0        - -2.47e+03 -1.42e+04
 15 26.0 0.298  0.0  440.5 0.294  97.0  22.57  -4.2e+06   25.98  0.21    1.2   99385.3  4.46e+04  -3672.25    1.8  146.6     7.0        - 6.26938  ejected -4.99e+03  -2.7e+05
 15 26.6 0.171  0.0  478.5 0.352 112.4  23.47 -4.09e+06   26.66  0.33   21.4   20888.1 -1.25e+04  13107.88   0.61   97.0     9.0        -     9.0        -  1.18e+03 -5.75e+05
 15 24.8  0.52  0.0  780.9 0.559  69.7  29.52 -4.41e+06   24.75   0.5   10.2   99647.8  4.59e+04  -3570.74  10.76   90.8     7.0        - 6.20297  ejected -1.58e+03 -1.37e+06
 15 26.7 0.152  0.0  235.3 0.262 101.2    nan  5.57e+07   -1.96 264.3  136.2       nan       nan       nan    nan    nan 5.24781  ejected 5.37605  ejected  5.98e+07       nan
 15 25.7  0.24  0.0  251.8  0.39 166.1  24.82 -4.25e+06   25.71  0.63    1.6   99981.9      -844 193884.91   0.99   73.7     7.0        - 6.57544  ejected  5.85e+03 -1.25e+06
 15 26.4  0.06  0.0  148.1 0.404 127.6  16.02 -4.14e+06   26.38  0.43    0.4   99845.6  9.51e+04  -1722.18   6.62  137.2     7.0        - 6.17377  ejected -2.62e+03 -8.13e+05
 15 25.5 0.219  0.0  228.0 0.338  73.9  226.9 -9.63e+05  170.03  0.66   38.8      36.9 -7.53e+06     21.74    0.8   88.8     6.0        -  5.1122   Center  6.83e+06 -6.58e+06
 15 27.9  0.26  0.0  272.0 0.013   6.4  24.35 -6.53e+06   16.72  0.69   48.5   29271.1 -9.16e+03  17880.97   0.73  114.1     9.0        -     9.0        -  -9.5e+06  8.23e+05
 15 27.0 0.019  0.0   44.4 0.254  98.4  20.67 -9.11e+06   11.98  0.73   36.6   99919.0  2.23e+04  -7333.27   1.15  137.3     7.0        - 6.33884  ejected -5.07e+06  3.33e+06
 15 25.4 0.503  0.0  264.1 0.025  38.7 93529.61       inf     0.0   nan    nan   71536.5       nan       nan    nan    nan 5.03318  ejected  5.0059  ejected       inf       nan
 15 25.7 0.181  0.0   93.6 0.338  27.5  13.85 -4.22e+06   25.84  0.47   12.6   99280.8  1.57e+05  -1045.38   3.77   87.8     7.0        - 6.07042  ejected     3e+04 -5.67e+05
 15 25.6 0.074  0.0  494.1 0.571  82.9   9.34 -4.28e+06   25.48  0.67   41.8   99302.1 -2.81e+03   58196.1    1.0   30.3     9.0        - 8.46555  ejected -1.31e+04 -3.99e+05
 15 23.8 0.445  0.0  546.3 0.665  90.9  26.52 -7.04e+06   15.51  0.91   44.8   99264.7  6.63e+04  -2470.27   1.09   51.4     7.0        - 6.17305  ejected -2.45e+06  1.27e+06
 15 24.8  0.21  0.0  356.4 0.264  23.3   25.8  -4.4e+06    24.8  0.13   34.0     731.4 -3.39e+05     482.8   0.52  150.4     9.0        -     9.0        -      -881 -2.37e+03
 16 23.7 0.248  0.0  357.4 0.221 105.7  35.34  -4.6e+06   23.74  0.49  113.3   11686.2 -2.28e+04   7174.57   0.77   74.7     9.0        -     9.0        -      36.3 -5.09e+05
 16 24.4 0.319  0.0  154.5  0.26  79.8  28.25 -4.49e+06   24.32  0.33   66.6     436.6 -4.59e+05    357.02   0.57   38.0     9.0        -     9.0        -  -1.8e+04 -4.95e+03
 16 25.8 0.058  0.0  548.1 0.708  75.2  25.75 -4.24e+06   25.75  0.41    1.4   99387.3  4.56e+04   -3590.9   4.65  158.1     7.0        - 6.28316  ejected -3.52e+03  -9.5e+05
 16 26.1 0.435  0.0  101.3 0.027  14.8 99622.43  4.49e+07   -2.43 418.94   74.6   72916.2       inf       0.0    nan    nan 5.33737  ejected 5.28637  ejected  4.91e+07       inf
 16 25.7 0.195  0.0  102.5 0.672  36.1  31.78 -4.25e+06   25.66  0.58    2.7   99841.0  7.83e+04  -2090.88   5.94   24.0     7.0        - 6.20192  ejected  5.71e+03  -8.1e+05
 16 25.1 0.287  0.0  315.6 0.177 122.6 99191.07  8.57e+05  -127.4 770.21   99.0   49972.0  3.53e+06    -46.32 959.35   62.5     6.0        - 5.99278  ejected   5.2e+06  3.95e+06
 16 23.8 0.273  0.0  121.3 0.483 112.6   3.76 -1.61e+07    6.78  0.59   91.0   99992.8  3.32e+06    -49.29 711.18   93.7     6.0        - 5.28575  ejected -1.15e+07  6.64e+06
 16 25.8 0.469  0.0  503.4 0.616  85.1  53.67 -3.85e+06   28.33  0.93   62.0     588.7 -3.07e+05    534.08   0.83  105.4 8.98354  ejected 8.98354  ejected  3.77e+05 -4.04e+05
 16 24.3 0.116  0.0  428.3 0.435  48.3  34.32  -4.5e+06   24.25   0.8   18.0   99844.7       541 -302417.11   1.02   81.1     7.0        - 6.60953  ejected      -356 -4.98e+05
 16 27.8  0.29  0.0  320.3 0.258  23.0    nan  1.32e+05 -824.14 118.49   86.4       nan       nan       nan    nan    nan 6.33835  ejected     7.0        -  4.06e+06       nan
 16 25.1 0.427  0.0  167.8 0.277  90.0  41.08 -4.35e+06   25.08  0.65   12.9   99933.3  1.32e+05  -1236.64  26.78  107.6     6.0        - 5.92203  ejected  4.54e+03 -1.82e+06
